timestamp_ms,emg_adc,emg_rms,flex_thumb,flex_index,flex_middle,flex_ring,flex_pinky,fsr_thumb,fsr_index,fsr_middle,spike_rate,membrane_potential,servo_angle,gesture_class,gesture_id
46920,647,0.632,695,544,612,892,678,93,148,193,1,0.215,95,M,24
46930,560,0.547,614,856,666,853,614,231,159,137,0,0.072,69,M,24
46940,578,0.565,541,618,561,654,784,108,183,136,0,0.033,112,M,24
46950,721,0.705,883,655,664,832,568,137,239,164,4,0.6,108,M,24
46960,709,0.693,686,883,586,829,848,234,178,103,4,0.635,106,M,24
46970,691,0.675,567,861,874,787,711,199,224,246,3,0.438,71,M,24
46980,679,0.664,577,669,537,554,789,125,209,243,3,0.38,109,M,24
46990,618,0.604,604,553,867,862,747,238,132,196,0,0.102,98,M,24
47000,726,0.71,526,571,877,684,633,104,177,216,5,0.668,103,M,24
47010,696,0.68,612,564,715,853,789,243,220,138,3,0.409,115,M,24
47020,659,0.644,739,505,736,864,766,159,229,218,2,0.273,76,M,24
47030,703,0.687,605,648,684,770,858,242,218,185,4,0.616,107,M,24
47040,638,0.624,716,528,737,563,595,233,107,163,1,0.228,87,M,24
47050,572,0.559,538,568,776,619,585,173,171,243,0,0.179,76,M,24
47060,637,0.623,849,627,797,689,854,213,215,148,1,0.167,79,M,24
47070,579,0.566,584,816,526,729,790,139,111,169,0,0.146,43,M,24
47080,576,0.563,802,889,781,779,698,198,123,221,0,0.153,52,M,24
47090,592,0.579,821,609,610,500,639,189,139,242,0,0.08,100,M,24
47100,606,0.592,895,720,888,726,890,223,131,160,0,0.05,60,M,24
47110,660,0.645,871,578,778,626,780,218,142,164,2,0.426,93,M,24
47120,727,0.711,700,867,884,569,657,134,177,165,5,0.616,45,M,24
47130,573,0.56,584,858,714,632,890,210,220,155,0,0.171,45,M,24
47140,596,0.583,554,804,758,521,534,107,249,219,0,0.133,40,M,24
47150,666,0.651,746,522,856,783,612,196,243,204,2,0.431,93,M,24
47160,559,0.546,632,897,651,690,783,100,155,99,0,0.182,101,M,24
47170,600,0.587,857,795,733,840,580,194,187,235,0,0.032,93,M,24
47180,563,0.55,513,543,709,539,533,144,97,191,0,0.167,73,M,24
47190,629,0.615,728,879,817,627,825,231,127,159,1,0.244,78,M,24
47200,619,0.605,835,764,784,617,665,141,233,221,0,0.008,88,M,24
47210,557,0.544,667,524,690,887,514,95,133,206,0,0.178,50,M,24
47220,663,0.648,883,793,651,567,536,199,114,213,2,0.419,72,M,24
47230,659,0.644,601,854,681,897,646,218,150,167,2,0.307,97,M,24
47240,701,0.685,766,699,882,834,745,153,239,96,4,0.617,93,M,24
47250,555,0.543,718,500,563,708,500,180,80,188,0,0.001,99,M,24
47260,587,0.574,862,757,581,895,720,230,190,88,0,0.002,47,M,24
47270,611,0.597,522,848,558,765,639,204,195,237,0,0.186,113,M,24
47280,724,0.708,711,540,858,506,849,195,184,131,4,0.486,84,M,24
47290,630,0.616,840,557,801,622,694,225,209,183,1,0.199,43,M,24
47300,719,0.703,548,872,634,764,698,106,228,114,4,0.553,115,M,24
47310,642,0.628,822,542,763,876,577,115,206,127,1,0.22,85,M,24
47320,623,0.609,639,554,751,778,679,92,132,142,0,0.056,113,M,24
47330,735,0.718,654,506,874,805,842,232,123,115,5,0.639,96,M,24
47340,652,0.637,880,506,593,620,864,116,100,177,2,0.389,85,M,24
47350,647,0.632,571,851,551,721,784,148,246,106,1,0.239,116,M,24
47360,585,0.572,594,515,736,663,589,187,163,241,0,0.182,76,M,24
47370,608,0.594,656,530,565,588,758,186,148,101,0,0.07,119,M,24
47380,725,0.709,740,831,674,541,759,192,121,176,5,0.734,81,M,24
47390,736,0.719,836,703,894,836,662,184,203,178,5,0.766,45,M,24
47400,592,0.579,794,640,768,538,661,239,147,183,0,0.071,104,M,24
47410,556,0.543,718,502,841,804,813,107,194,234,0,0.062,61,M,24
47420,620,0.606,869,721,512,504,521,206,132,118,0,0.086,76,M,24
47430,652,0.637,580,882,732,505,604,160,241,166,2,0.339,91,M,24
47440,735,0.718,721,740,808,647,889,134,238,138,5,0.71,58,M,24
47450,705,0.689,749,896,679,573,560,248,124,214,4,0.672,53,M,24
47460,561,0.548,724,715,861,730,689,221,130,84,0,0.029,106,M,24
47470,654,0.639,600,627,852,804,748,224,174,114,2,0.357,106,M,24
47480,714,0.698,537,833,889,749,720,142,88,243,4,0.59,62,M,24
47490,734,0.717,558,869,890,802,751,168,166,154,5,0.758,95,M,24
47500,585,0.572,794,820,543,832,579,220,116,93,0,0.055,52,M,24
47510,604,0.59,521,839,702,845,514,109,108,239,0,0.166,69,M,24
47520,565,0.552,837,675,730,783,817,135,154,96,0,0.081,101,M,24
47530,664,0.649,784,567,766,717,837,207,196,175,2,0.257,99,M,24
47540,623,0.609,863,661,660,893,559,105,185,104,0,0.199,41,M,24
47550,552,0.54,787,756,779,805,747,123,112,117,0,0.199,91,M,24
47560,607,0.593,803,542,803,543,788,166,162,209,0,0.051,49,M,24
47570,724,0.708,635,606,650,608,721,171,142,156,4,0.591,76,M,24
47580,664,0.649,580,692,713,514,835,163,198,89,2,0.415,81,M,24
47590,700,0.684,772,860,812,841,631,148,174,162,4,0.543,107,M,24
47600,616,0.602,714,737,587,883,612,184,194,142,0,0.006,106,M,24
47610,575,0.562,627,500,593,870,511,245,121,243,0,0.016,55,M,24
47620,716,0.7,753,854,752,745,558,117,223,218,4,0.51,67,M,24
47630,660,0.645,739,849,832,579,885,227,151,117,2,0.432,95,M,24
47640,716,0.7,530,835,650,661,595,96,186,103,4,0.627,74,M,24
47650,685,0.67,586,774,549,826,611,103,125,215,3,0.368,116,M,24
47660,626,0.612,684,873,557,662,520,144,145,121,1,0.148,82,M,24
47670,703,0.687,891,674,664,581,645,243,183,209,4,0.543,42,M,24
47680,583,0.57,881,868,865,673,825,217,167,97,0,0.137,72,M,24
47690,594,0.581,611,582,538,753,644,140,130,116,0,0.042,106,M,24
47700,598,0.585,648,684,749,644,742,188,181,228,0,0.177,107,M,24
47710,741,0.724,799,623,783,791,882,123,129,192,5,0.66,94,M,24
47720,687,0.672,537,548,571,757,543,114,195,228,3,0.517,96,M,24
47730,581,0.568,717,570,660,772,626,249,96,127,0,0.093,87,M,24
47740,606,0.592,858,688,543,621,808,112,135,107,0,0.044,62,M,24
47750,660,0.645,629,631,507,881,804,108,161,134,2,0.406,76,M,24
47760,701,0.685,611,604,706,539,767,143,125,93,4,0.673,66,M,24
47770,659,0.644,817,822,579,575,769,177,246,212,2,0.334,115,M,24
47780,657,0.642,808,562,766,532,796,119,83,90,2,0.287,66,M,24
47790,676,0.661,626,504,787,844,557,151,234,105,3,0.514,79,M,24
47800,631,0.617,762,605,776,851,509,141,215,193,1,0.302,43,M,24
47810,649,0.634,754,678,774,728,866,110,187,105,1,0.259,45,M,24
47820,697,0.681,669,865,674,573,739,175,81,116,3,0.396,58,M,24
47830,693,0.677,752,870,711,563,504,225,151,220,3,0.425,113,M,24
47840,708,0.692,755,727,848,864,778,239,192,90,4,0.531,105,M,24
47850,682,0.667,748,850,768,841,790,162,108,230,3,0.469,119,M,24
47860,703,0.687,758,621,623,522,892,112,171,103,4,0.646,89,M,24
47870,587,0.574,799,844,881,555,693,124,208,166,0,0.045,103,M,24
47880,720,0.704,635,784,512,884,528,116,80,187,4,0.54,108,M,24
47890,732,0.716,741,693,866,818,521,173,90,108,5,0.716,42,M,24
47900,552,0.54,829,769,580,820,898,196,209,161,0,0.003,103,M,24
47910,577,0.564,849,822,502,736,680,233,83,223,0,0.111,111,M,24
47920,565,0.552,786,586,885,572,590,133,229,241,0,0.104,112,M,24
47930,733,0.717,661,854,749,698,739,155,228,165,5,0.617,78,M,24
47940,719,0.703,544,842,678,721,874,96,163,214,4,0.55,94,M,24
47950,580,0.567,593,594,683,631,581,163,119,183,0,0.109,86,M,24
47960,600,0.587,793,892,688,707,648,88,195,104,0,0.16,75,M,24
47970,627,0.613,836,527,544,860,803,215,221,94,1,0.172,78,M,24
47980,608,0.594,702,656,502,538,777,180,206,248,0,0.1,59,M,24
47990,640,0.626,774,821,692,886,651,117,209,116,1,0.295,43,M,24
48000,721,0.705,544,836,583,879,592,233,185,181,4,0.545,115,N,25
48010,686,0.671,851,725,835,547,745,110,80,205,3,0.517,98,N,25
48020,679,0.664,801,756,754,569,565,81,148,92,3,0.484,58,N,25
48030,678,0.663,645,612,787,595,766,227,87,181,3,0.425,77,N,25
48040,622,0.608,682,758,821,727,699,105,173,181,0,0.095,47,N,25
48050,638,0.624,871,696,529,798,632,99,131,100,1,0.149,42,N,25
48060,741,0.724,863,651,807,501,543,120,149,86,5,0.635,77,N,25
48070,558,0.545,552,783,627,518,631,92,90,81,0,0.085,109,N,25
48080,714,0.698,555,587,753,551,746,204,211,184,4,0.579,43,N,25
48090,583,0.57,521,640,818,770,667,117,184,134,0,0.189,83,N,25
48100,615,0.601,821,827,665,709,574,213,88,229,0,0.049,85,N,25
48110,580,0.567,776,537,807,637,575,162,158,117,0,0.083,101,N,25
48120,712,0.696,857,627,657,828,818,237,192,162,4,0.498,68,N,25
48130,749,0.732,716,701,777,651,525,238,166,209,5,0.614,78,N,25
48140,689,0.674,728,572,798,735,694,167,176,245,3,0.535,105,N,25
48150,740,0.723,686,774,519,874,572,161,184,133,5,0.772,79,N,25
48160,690,0.674,546,611,734,650,874,138,156,205,3,0.501,46,N,25
48170,615,0.601,886,861,666,751,762,87,111,98,0,0.162,51,N,25
48180,640,0.626,776,876,631,646,528,150,143,218,1,0.187,72,N,25
48190,575,0.562,791,766,785,812,596,217,104,175,0,0.014,107,N,25
48200,672,0.657,730,789,585,809,550,85,133,96,2,0.279,65,N,25
48210,551,0.539,775,590,761,741,874,158,134,127,0,0.174,97,N,25
48220,698,0.682,505,529,650,535,609,200,82,169,3,0.506,73,N,25
48230,664,0.649,669,648,873,587,503,130,103,125,2,0.278,66,N,25
48240,728,0.712,598,615,775,835,594,225,215,234,5,0.787,53,N,25
48250,708,0.692,775,825,755,544,500,226,118,198,4,0.586,66,N,25
48260,556,0.543,519,658,839,578,865,80,224,159,0,0.181,66,N,25
48270,672,0.657,726,523,689,807,806,136,134,132,2,0.362,58,N,25
48280,578,0.565,889,875,743,884,573,178,85,227,0,0.09,115,N,25
48290,567,0.554,776,726,664,774,716,135,97,237,0,0.194,95,N,25
48300,719,0.703,552,725,701,585,549,206,83,142,4,0.678,106,N,25
48310,605,0.591,676,649,895,512,860,112,143,162,0,0.073,56,N,25
48320,617,0.603,538,724,628,632,539,142,208,242,0,0.129,56,N,25
48330,609,0.595,628,631,892,800,568,93,230,234,0,0.115,75,N,25
48340,622,0.608,693,549,556,616,691,190,168,183,0,0.018,93,N,25
48350,714,0.698,568,769,724,504,742,197,222,146,4,0.514,40,N,25
48360,658,0.643,817,577,556,519,513,114,226,163,2,0.427,81,N,25
48370,647,0.632,500,823,603,754,708,157,130,111,1,0.122,119,N,25
48380,588,0.575,897,656,797,513,615,218,154,126,0,0.017,63,N,25
48390,732,0.716,554,712,825,833,828,242,123,243,5,0.773,54,N,25
48400,611,0.597,847,677,768,604,658,84,162,215,0,0.033,52,N,25
48410,581,0.568,504,881,636,606,661,80,247,205,0,0.02,71,N,25
48420,648,0.633,744,612,677,689,510,102,198,105,1,0.206,102,N,25
48430,639,0.625,633,752,550,542,640,104,209,93,1,0.165,56,N,25
48440,717,0.701,794,652,803,870,804,240,106,124,4,0.587,70,N,25
48450,715,0.699,706,607,564,766,898,176,191,232,4,0.547,78,N,25
48460,735,0.718,725,699,510,896,824,100,82,233,5,0.774,72,N,25
48470,611,0.597,504,508,557,779,737,140,206,127,0,0.142,89,N,25
48480,730,0.714,648,537,617,814,596,96,148,102,5,0.735,107,N,25
48490,725,0.709,674,801,528,533,509,99,113,180,5,0.614,52,N,25
48500,594,0.581,627,705,588,581,711,198,171,215,0,0.084,44,N,25
48510,670,0.655,707,813,742,844,599,194,153,247,2,0.275,55,N,25
48520,728,0.712,547,722,703,519,787,139,90,99,5,0.694,62,N,25
48530,584,0.571,765,731,537,582,531,133,136,186,0,0.036,64,N,25
48540,721,0.705,617,793,624,535,843,203,246,246,4,0.493,52,N,25
48550,673,0.658,770,557,867,558,807,148,182,84,2,0.253,82,N,25
48560,627,0.613,848,721,818,728,531,176,197,103,1,0.22,89,N,25
48570,742,0.725,627,611,793,648,650,237,247,161,5,0.746,109,N,25
48580,695,0.679,512,618,711,601,776,156,161,156,3,0.464,116,N,25
48590,738,0.721,598,717,693,542,877,203,99,242,5,0.749,94,N,25
48600,717,0.701,545,722,578,669,745,94,178,145,4,0.498,52,N,25
48610,686,0.671,620,598,565,643,609,209,223,151,3,0.559,40,N,25
48620,654,0.639,653,632,520,534,859,133,203,187,2,0.434,83,N,25
48630,672,0.657,541,668,779,724,888,146,90,175,2,0.345,61,N,25
48640,715,0.699,686,585,887,730,637,98,161,235,4,0.648,56,N,25
48650,554,0.542,659,808,580,684,712,165,182,246,0,0.152,73,N,25
48660,554,0.542,773,887,735,742,719,188,170,149,0,0.133,50,N,25
48670,630,0.616,786,725,768,778,748,144,109,238,1,0.202,86,N,25
48680,680,0.665,511,894,515,616,648,188,137,84,3,0.555,91,N,25
48690,689,0.674,500,507,643,642,774,232,110,209,3,0.423,98,N,25
48700,745,0.728,743,639,712,528,663,183,142,94,5,0.635,69,N,25
48710,560,0.547,512,714,810,725,562,209,86,238,0,0.164,100,N,25
48720,577,0.564,524,659,716,675,835,103,160,204,0,0.027,81,N,25
48730,639,0.625,879,847,610,663,627,234,123,136,1,0.257,60,N,25
48740,658,0.643,898,859,886,628,779,106,216,167,2,0.321,56,N,25
48750,604,0.59,695,880,720,800,655,180,236,108,0,0.198,108,N,25
48760,745,0.728,637,747,602,607,699,198,234,166,5,0.673,74,N,25
48770,727,0.711,573,757,772,850,835,103,136,150,5,0.725,55,N,25
48780,594,0.581,509,818,542,550,706,186,82,242,0,0.192,108,N,25
48790,598,0.585,756,828,684,754,615,227,93,201,0,0.17,91,N,25
48800,598,0.585,529,886,511,610,871,231,191,248,0,0.189,103,N,25
48810,622,0.608,771,513,674,657,609,231,220,198,0,0.125,48,N,25
48820,598,0.585,797,869,832,648,656,171,231,199,0,0.147,81,N,25
48830,620,0.606,547,834,716,576,542,87,142,199,0,0.147,102,N,25
48840,601,0.587,776,641,871,750,813,232,135,162,0,0.008,48,N,25
48850,713,0.697,632,580,849,634,633,131,185,134,4,0.513,116,N,25
48860,714,0.698,548,895,632,569,871,198,218,158,4,0.661,89,N,25
48870,604,0.59,847,502,875,899,672,160,243,98,0,0.115,43,N,25
48880,689,0.674,562,526,695,880,651,233,101,149,3,0.496,58,N,25
48890,711,0.695,638,875,587,536,670,83,161,94,4,0.575,62,N,25
48900,617,0.603,567,668,604,814,557,199,230,208,0,0.182,95,N,25
48910,553,0.541,784,516,736,806,749,103,123,195,0,0.171,80,N,25
48920,733,0.717,787,740,899,863,797,201,113,244,5,0.646,55,N,25
48930,671,0.656,619,837,875,660,604,161,171,242,2,0.343,76,N,25
48940,685,0.67,553,588,634,501,596,135,183,203,3,0.431,96,N,25
48950,746,0.729,624,833,763,839,690,161,167,146,5,0.642,85,N,25
48960,591,0.578,563,883,828,698,589,86,86,201,0,0.199,75,N,25
48970,744,0.727,519,700,808,753,585,176,140,204,5,0.666,100,N,25
48980,643,0.629,539,836,818,747,716,211,233,174,1,0.195,101,N,25
48990,739,0.722,645,509,791,629,559,152,239,146,5,0.69,116,N,25
49000,617,0.603,837,555,598,769,899,155,154,145,0,0.177,72,N,25
49010,575,0.562,869,709,768,823,622,112,222,224,0,0.002,45,N,25
49020,603,0.589,643,651,880,504,694,204,155,129,0,0.181,80,N,25
49030,630,0.616,612,775,677,624,790,240,146,217,1,0.26,80,N,25
49040,710,0.694,771,779,747,721,815,200,153,218,4,0.637,83,N,25
49050,715,0.699,755,667,619,518,795,132,243,146,4,0.587,59,N,25
49060,680,0.665,841,607,664,620,583,125,84,186,3,0.471,112,N,25
49070,606,0.592,653,788,596,791,848,101,161,96,0,0.043,83,N,25
49080,571,0.558,735,884,710,785,706,242,148,168,0,0.09,50,N,25
49090,635,0.621,878,533,620,735,682,157,202,99,1,0.219,119,N,25
49100,566,0.553,789,753,598,646,871,193,176,205,0,0.054,105,N,25
49110,719,0.703,806,698,676,623,656,174,109,178,4,0.486,64,N,25
49120,662,0.647,734,689,793,772,829,208,97,226,2,0.302,89,N,25
49130,645,0.63,809,530,596,692,732,125,114,128,1,0.278,73,N,25
49140,550,0.538,682,526,639,759,579,207,90,131,0,0.021,65,N,25
49150,621,0.607,603,845,596,624,682,150,133,125,0,0.176,75,N,25
49160,726,0.71,789,877,586,661,667,214,169,131,5,0.757,88,N,25
49170,644,0.63,730,588,792,898,501,218,175,96,1,0.221,84,N,25
49180,738,0.721,673,531,774,694,503,104,100,172,5,0.672,53,N,25
49190,600,0.587,707,510,769,762,696,119,160,232,0,0.067,117,N,25
49200,635,0.621,543,760,603,783,727,200,228,175,1,0.169,88,N,25
49210,634,0.62,688,856,537,700,728,209,210,153,1,0.312,74,N,25
49220,674,0.659,745,723,840,557,789,104,111,189,2,0.427,61,N,25
49230,742,0.725,608,855,776,732,520,196,235,226,5,0.744,53,N,25
49240,569,0.556,701,820,551,856,685,183,174,171,0,0.094,49,N,25
49250,724,0.708,718,509,518,567,777,142,117,94,4,0.535,109,N,25
49260,593,0.58,657,603,779,585,593,211,85,117,0,0.071,65,N,25
49270,617,0.603,568,546,854,563,579,219,152,218,0,0.009,47,N,25
49280,709,0.693,631,725,591,617,625,198,162,242,4,0.626,90,N,25
49290,706,0.69,584,663,729,705,603,193,94,130,4,0.554,89,N,25
49300,604,0.59,511,689,888,654,834,169,88,183,0,0.078,74,N,25
49310,593,0.58,738,596,597,874,823,132,188,80,0,0.127,50,N,25
49320,587,0.574,896,888,524,625,765,212,101,121,0,0.062,59,N,25
49330,688,0.673,720,568,792,676,872,112,124,215,3,0.558,45,N,25
49340,686,0.671,560,555,632,881,707,205,202,114,3,0.376,49,N,25
49350,570,0.557,639,764,899,619,720,206,102,118,0,0.086,61,N,25
49360,623,0.609,546,733,526,883,547,246,228,94,0,0.183,84,N,25
49370,604,0.59,731,585,604,742,676,157,205,139,0,0.022,115,N,25
49380,573,0.56,666,625,732,613,599,230,151,193,0,0.025,118,N,25
49390,641,0.627,852,510,797,728,625,232,241,101,1,0.18,41,N,25
49400,688,0.673,705,595,713,568,855,141,98,236,3,0.367,81,N,25
49410,695,0.679,850,600,580,682,517,234,164,208,3,0.531,53,N,25
49420,710,0.694,618,875,831,672,652,222,99,113,4,0.521,97,N,25
49430,707,0.691,863,896,705,592,717,146,168,119,4,0.655,119,N,25
49440,596,0.583,742,587,656,661,894,99,227,135,0,0.116,62,N,25
49450,662,0.647,718,843,859,524,788,238,182,158,2,0.286,40,N,25
49460,634,0.62,558,693,624,886,898,111,190,179,1,0.263,99,N,25
49470,665,0.65,617,742,618,891,506,211,89,139,2,0.395,64,N,25
49480,645,0.63,745,723,613,531,829,232,95,223,1,0.227,77,N,25
49490,557,0.544,788,817,701,615,711,239,208,170,0,0.121,59,N,25
49500,627,0.613,761,551,757,720,538,200,111,195,1,0.157,90,N,25
49510,641,0.627,531,592,731,630,817,92,149,100,1,0.286,100,N,25
49520,638,0.624,826,606,627,531,668,111,249,160,1,0.269,93,N,25
49530,634,0.62,798,886,665,755,697,124,125,194,1,0.126,52,N,25
49540,734,0.717,824,542,506,729,543,181,147,201,5,0.731,116,N,25
49550,589,0.576,704,817,670,717,804,156,232,120,0,0.166,62,N,25
49560,592,0.579,860,612,730,609,637,184,139,208,0,0.031,51,N,25
49570,642,0.628,574,732,711,557,537,85,217,105,1,0.297,97,N,25
49580,554,0.542,822,606,742,647,678,146,210,230,0,0.044,48,N,25
49590,726,0.71,749,868,896,635,521,117,106,105,5,0.648,62,N,25
49600,652,0.637,564,573,802,816,673,211,238,83,2,0.419,68,N,25
49610,593,0.58,732,502,578,876,680,218,213,126,0,0.096,46,N,25
49620,617,0.603,712,500,683,750,714,156,122,235,0,0.146,68,N,25
49630,622,0.608,689,862,761,643,628,101,125,230,0,0.174,60,N,25
49640,644,0.63,537,655,799,846,541,139,205,136,1,0.154,116,N,25
49650,600,0.587,724,610,737,704,787,86,155,247,0,0.032,54,N,25
49660,634,0.62,895,751,832,731,794,142,209,108,1,0.299,100,N,25
49670,578,0.565,727,793,506,529,714,194,243,249,0,0.159,43,N,25
49680,595,0.582,830,629,604,553,607,138,112,101,0,0.062,86,N,25
49690,726,0.71,616,738,881,806,873,120,146,168,5,0.73,118,N,25
49700,640,0.626,599,577,542,622,787,219,102,223,1,0.157,83,N,25
49710,570,0.557,685,594,881,876,524,114,214,111,0,0.117,92,N,25
49720,644,0.63,841,857,832,730,885,165,140,216,1,0.136,90,N,25
49730,581,0.568,699,579,852,574,763,164,200,99,0,0.138,104,N,25
49740,670,0.655,877,892,585,885,646,139,148,124,2,0.425,101,N,25
49750,742,0.725,781,687,517,814,648,125,91,192,5,0.772,71,N,25
49760,732,0.716,554,765,534,579,505,206,147,88,5,0.656,68,N,25
49770,683,0.668,799,819,748,822,543,195,221,216,3,0.478,62,N,25
49780,606,0.592,642,691,506,774,633,118,150,104,0,0.076,62,N,25
49790,735,0.718,766,661,786,665,873,193,219,88,5,0.761,52,N,25
49800,569,0.556,558,584,649,820,559,204,120,160,0,0.164,84,N,25
49810,722,0.706,685,740,838,593,562,87,199,164,4,0.623,118,N,25
49820,710,0.694,615,861,750,899,682,243,151,159,4,0.541,46,N,25
49830,557,0.544,886,869,535,750,599,158,109,94,0,0.055,107,N,25
49840,607,0.593,669,596,645,888,892,181,194,216,0,0.071,57,N,25
49850,627,0.613,561,662,539,678,734,203,139,135,1,0.196,114,N,25
49860,731,0.715,516,604,524,881,592,216,230,197,5,0.742,41,N,25
49870,742,0.725,633,706,762,821,689,237,155,131,5,0.762,75,N,25
49880,727,0.711,886,605,575,503,810,99,98,215,5,0.704,106,N,25
49890,685,0.67,517,784,801,886,892,217,163,80,3,0.507,43,N,25
49900,645,0.63,773,833,800,867,514,83,226,167,1,0.159,116,N,25
49910,734,0.717,574,553,820,546,747,197,83,113,5,0.732,115,N,25
49920,610,0.596,600,747,848,857,612,162,227,210,0,0.08,79,N,25
49930,618,0.604,787,523,868,870,685,249,114,111,0,0.173,93,N,25
49940,725,0.709,863,841,676,789,643,90,226,171,5,0.653,68,N,25
49950,730,0.714,694,575,659,599,615,203,162,135,5,0.75,102,N,25
49960,688,0.673,630,866,657,715,825,113,198,155,3,0.547,81,N,25
49970,589,0.576,514,614,556,866,641,219,186,196,0,0.121,74,N,25
49980,551,0.539,773,534,764,894,717,146,148,184,0,0.197,113,N,25
49990,630,0.616,565,796,779,760,776,85,211,88,1,0.132,108,N,25
50000,686,0.671,814,670,835,528,675,130,249,115,3,0.476,115,O,26
50010,594,0.581,600,725,603,761,752,244,115,223,0,0.1,111,O,26
50020,618,0.604,568,745,562,736,830,186,98,181,0,0.186,57,O,26
50030,663,0.648,742,644,540,660,837,231,156,247,2,0.432,67,O,26
50040,716,0.7,520,664,629,761,551,84,122,175,4,0.485,79,O,26
50050,691,0.675,757,666,690,818,618,225,173,158,3,0.372,40,O,26
50060,603,0.589,621,623,666,821,642,101,99,172,0,0.046,82,O,26
50070,592,0.579,776,803,821,614,771,247,100,180,0,0.009,47,O,26
50080,659,0.644,754,841,557,504,610,188,109,174,2,0.428,48,O,26
50090,644,0.63,796,806,684,728,816,85,198,105,1,0.269,113,O,26
50100,610,0.596,660,743,593,539,779,171,124,117,0,0.099,68,O,26
50110,685,0.67,563,842,862,700,806,85,164,239,3,0.408,93,O,26
50120,648,0.633,725,536,772,771,685,128,173,130,1,0.159,44,O,26
50130,723,0.707,682,572,644,895,651,135,201,205,4,0.59,115,O,26
50140,675,0.66,586,777,865,850,542,158,100,202,3,0.458,47,O,26
50150,674,0.659,605,729,633,580,859,188,243,204,2,0.323,62,O,26
50160,624,0.61,561,711,751,595,708,136,181,149,0,0.038,104,O,26
50170,624,0.61,516,634,807,629,536,136,180,89,0,0.158,115,O,26
50180,639,0.625,888,888,619,601,526,84,140,215,1,0.251,70,O,26
50190,570,0.557,806,834,727,814,748,81,237,137,0,0.044,59,O,26
50200,682,0.667,844,637,688,604,867,208,177,93,3,0.499,64,O,26
50210,565,0.552,701,659,563,583,572,139,177,226,0,0.057,86,O,26
50220,707,0.691,546,788,709,520,850,142,121,184,4,0.634,82,O,26
50230,710,0.694,607,788,804,583,540,115,174,198,4,0.566,61,O,26
50240,724,0.708,838,519,842,651,881,179,152,95,4,0.594,66,O,26
